0.24343,0.26871,0.24846,0.10927,0.11181,0.25323,0.15297,0.14008,0.20378,0.094634,0.15134,0.25555,0.18244,0.25775,0.24993,0.24749,0.22301,0.21263,0.18193,0.050264,0.28467,0.23953,0.22444,0.055925,0.24565,0.19681,0.061465,0.24165,0.21183,0.23008
0.25724,0.3212,0.29745,0.12713,0.15368,0.29713,0.17743,0.15665,0.22831,0.10967,0.18241,0.30649,0.21754,0.31484,0.30484,0.30202,0.27375,0.2532,0.19684,0.076808,0.32531,0.29091,0.27127,0.081123,0.28019,0.19662,0.069973,0.29396,0.25109,0.27885
0.27113,0.37456,0.34995,0.13424,0.18731,0.31376,0.21473,0.18208,0.25082,0.13009,0.23115,0.36485,0.26012,0.37194,0.36212,0.35651,0.28796,0.29873,0.1803,0.10583,0.34263,0.34932,0.32469,0.13293,0.27536,0.21794,0.088144,0.34743,0.31108,0.33196
0.31726,0.42602,0.40185,0.14745,0.21599,0.33622,0.22035,0.20859,0.26345,0.14396,0.2499,0.41859,0.32046,0.42787,0.41675,0.40942,0.32833,0.34258,0.22151,0.13956,0.37963,0.38325,0.3774,0.17621,0.30643,0.24392,0.11743,0.40479,0.35497,0.3812
0.37695,0.47709,0.45758,0.17303,0.2419,0.34308,0.24032,0.24573,0.27265,0.15666,0.26101,0.47612,0.37496,0.48495,0.47273,0.46274,0.35976,0.38758,0.27984,0.1607,0.43579,0.43654,0.429,0.18979,0.30914,0.2483,0.15597,0.4571,0.40545,0.42888
0.43787,0.51901,0.52336,0.21433,0.26848,0.41508,0.28007,0.27921,0.28854,0.16347,0.29513,0.53185,0.43353,0.54055,0.52711,0.5234,0.40595,0.43775,0.30748,0.18726,0.47528,0.49896,0.48279,0.19756,0.32363,0.25604,0.19384,0.50907,0.46488,0.48722
0.5075,0.57774,0.57745,0.26009,0.27445,0.50725,0.30881,0.30057,0.32736,0.19155,0.30033,0.57416,0.48603,0.58935,0.57628,0.57734,0.46853,0.47885,0.28146,0.25195,0.50878,0.54976,0.53285,0.22364,0.3248,0.24947,0.18825,0.56444,0.49088,0.53215
0.54004,0.63104,0.60923,0.31836,0.28062,0.51758,0.34156,0.32492,0.36928,0.22754,0.32564,0.62857,0.49371,0.6413,0.62527,0.62657,0.53352,0.52275,0.23747,0.31945,0.49558,0.58255,0.5758,0.25166,0.38728,0.24377,0.17958,0.61139,0.49664,0.57949
0.58718,0.66981,0.65095,0.38388,0.26321,0.5366,0.38626,0.32991,0.3866,0.27331,0.34087,0.67192,0.54872,0.68227,0.67011,0.67394,0.61325,0.56495,0.21665,0.40339,0.5086,0.62663,0.61078,0.33961,0.45397,0.24472,0.16098,0.65863,0.51381,0.61245
0.57384,0.71762,0.71204,0.46426,0.2274,0.5815,0.43986,0.30537,0.40321,0.34811,0.39573,0.71289,0.61402,0.72385,0.71402,0.71742,0.6582,0.60652,0.18752,0.47026,0.51747,0.68314,0.64185,0.38651,0.44844,0.25231,0.1363,0.7034,0.53412,0.65445
0.61322,0.74449,0.74111,0.54113,0.18337,0.52235,0.47733,0.26649,0.42571,0.42821,0.4463,0.75051,0.5999,0.76394,0.75698,0.7588,0.71351,0.64139,0.19098,0.55261,0.5406,0.72855,0.66248,0.41061,0.47011,0.24228,0.1416,0.7405,0.59521,0.67274
0.62864,0.77923,0.77229,0.61477,0.15679,0.53175,0.49727,0.21554,0.43726,0.49293,0.4645,0.79313,0.51875,0.79678,0.79701,0.79992,0.74643,0.67674,0.20042,0.53615,0.5596,0.77347,0.65544,0.4344,0.47982,0.23504,0.20423,0.77835,0.67855,0.69841
0.63074,0.8036,0.80522,0.71544,0.12906,0.44926,0.52015,0.18323,0.4364,0.58115,0.51601,0.81504,0.49032,0.83443,0.8272,0.83426,0.7834,0.71036,0.20593,0.54094,0.54334,0.81589,0.673,0.51099,0.4633,0.23714,0.2391,0.81189,0.70654,0.731
0.63939,0.85127,0.80937,0.79623,0.11363,0.48957,0.5041,0.15646,0.4889,0.61889,0.53934,0.83348,0.50706,0.86174,0.86381,0.86856,0.81804,0.74105,0.25546,0.50803,0.50709,0.85196,0.68764,0.51829,0.48162,0.25371,0.25211,0.84235,0.73999,0.75931
0.63486,0.85053,0.76535,0.84646,0.11484,0.55603,0.48076,0.145,0.53542,0.61548,0.64665,0.82901,0.48726,0.89201,0.88694,0.89689,0.84392,0.76679,0.33735,0.54232,0.48542,0.88001,0.69808,0.46452,0.51506,0.27096,0.26348,0.86325,0.78481,0.76492
0.66471,0.86531,0.74884,0.87846,0.13256,0.61824,0.47591,0.14874,0.53118,0.6187,0.74766,0.78462,0.49402,0.91049,0.90857,0.9224,0.86749,0.79242,0.44242,0.4991,0.4603,0.90174,0.76373,0.39005,0.53327,0.30097,0.3059,0.89431,0.82427,0.65574
0.69255,0.925,0.78745,0.88935,0.14525,0.63068,0.42275,0.14721,0.54849,0.60769,0.83357,0.80573,0.50821,0.93436,0.92825,0.93806,0.88307,0.8078,0.56755,0.61371,0.4923,0.91114,0.7703,0.32,0.60127,0.36215,0.33352,0.90747,0.85798,0.677
0.71682,0.95385,0.76273,0.88714,0.15433,0.71517,0.4193,0.14763,0.54892,0.65749,0.90891,0.80468,0.61974,0.95469,0.94193,0.94688,0.89285,0.82344,0.60057,0.64199,0.4697,0.92817,0.81837,0.29333,0.61898,0.40784,0.34176,0.92287,0.87119,0.61977
0.73252,0.96946,0.77709,0.86469,0.15743,0.66438,0.4088,0.14661,0.55286,0.67099,0.93273,0.82013,0.61599,0.96605,0.95125,0.96661,0.9066,0.83714,0.57902,0.70256,0.4913,0.93232,0.81257,0.30427,0.57611,0.41,0.39362,0.92969,0.85275,0.56863
0.69445,0.94929,0.79853,0.82081,0.1532,0.73585,0.39578,0.15111,0.56779,0.7106,0.95091,0.78977,0.68349,0.9695,0.96222,0.97165,0.92013,0.8465,0.5816,0.71463,0.50598,0.95156,0.85482,0.42497,0.57741,0.41338,0.3472,0.9299,0.87238,0.48151
0.66789,0.90501,0.85166,0.82074,0.18761,0.75151,0.35873,0.16225,0.49258,0.71793,0.96879,0.80433,0.77388,0.98341,0.97149,0.98175,0.92493,0.85396,0.61092,0.71566,0.54968,0.96253,0.88438,0.61462,0.56757,0.43949,0.36779,0.93239,0.84178,0.51799
0.68024,0.93923,0.82954,0.85553,0.19985,0.74553,0.33418,0.16834,0.44045,0.73969,0.96818,0.85509,0.77227,0.98918,0.979,0.99199,0.93511,0.86334,0.6424,0.77652,0.58733,0.96663,0.8922,0.77396,0.52203,0.43001,0.30435,0.93845,0.80503,0.48898
0.67628,0.98265,0.80456,0.93704,0.19129,0.73556,0.33136,0.16306,0.3885,0.72574,0.97571,0.86332,0.80777,0.99171,0.97804,0.99502,0.93941,0.87059,0.69312,0.80086,0.58688,0.97279,0.88729,0.82315,0.54178,0.51957,0.25865,0.92331,0.77993,0.46946
0.6118,0.9682,0.78,0.97344,0.14461,0.63544,0.32771,0.16259,0.36831,0.74918,0.98464,0.84189,0.8016,1,0.97667,0.9943,0.94593,0.87471,0.65899,0.8083,0.58049,0.97803,0.8782,0.85825,0.61854,0.51724,0.21877,0.90858,0.80078,0.47983
0.58687,0.97335,0.74904,0.96599,0.11368,0.53735,0.35338,0.16096,0.38409,0.67059,0.9631,0.85326,0.77742,0.99772,0.96662,0.98435,0.92872,0.87163,0.5529,0.85462,0.59231,0.97273,0.85332,0.83504,0.62221,0.48875,0.24163,0.90325,0.77999,0.51618
0.52158,0.97727,0.74116,0.96774,0.10133,0.50637,0.33121,0.16654,0.40332,0.70838,0.95282,0.86531,0.79939,0.98981,0.95537,0.98154,0.93392,0.86268,0.49722,0.85243,0.52195,0.96677,0.86106,0.79052,0.59557,0.53258,0.22503,0.86317,0.77556,0.58168
0.40402,0.97674,0.75447,0.97074,0.072914,0.57455,0.3417,0.18015,0.40267,0.67299,0.91481,0.86279,0.79536,0.97899,0.93947,0.97229,0.92638,0.85395,0.47579,0.85739,0.46151,0.96472,0.84254,0.77107,0.58797,0.63974,0.21225,0.83614,0.75886,0.63258
0.39595,0.99364,0.7186,0.95886,0.060209,0.57301,0.35932,0.18749,0.41661,0.64637,0.90199,0.85167,0.74383,0.96783,0.93125,0.95914,0.91371,0.83982,0.57551,0.85114,0.43546,0.95583,0.82509,0.74373,0.55943,0.6604,0.21389,0.83732,0.76666,0.64629
0.40129,0.97222,0.62749,0.93793,0.053772,0.52494,0.38,0.19193,0.44005,0.61517,0.86331,0.83952,0.76756,0.94673,0.9111,0.94492,0.89658,0.82985,0.72512,0.83127,0.45867,0.93042,0.75703,0.6926,0.52367,0.62263,0.19955,0.79705,0.7904,0.66294
0.40972,0.95667,0.57129,0.91801,0.051681,0.47533,0.43012,0.2004,0.42678,0.55585,0.83372,0.82925,0.74074,0.93626,0.90432,0.9259,0.87735,0.81878,0.67299,0.81915,0.40024,0.92314,0.77078,0.62381,0.50333,0.54848,0.26532,0.76329,0.69761,0.58565
0.41313,0.92096,0.56931,0.89542,0.053103,0.53818,0.47392,0.19907,0.45467,0.54606,0.79807,0.75713,0.81949,0.9184,0.8859,0.90617,0.85589,0.79288,0.63764,0.79736,0.36144,0.90001,0.76109,0.55732,0.47112,0.44428,0.26904,0.74403,0.69004,0.46007
0.45597,0.91478,0.57584,0.8704,0.059946,0.57374,0.53054,0.20831,0.43743,0.43599,0.78447,0.77585,0.80838,0.89264,0.85891,0.87464,0.82701,0.77028,0.63272,0.80742,0.34228,0.86348,0.72066,0.47708,0.47935,0.43776,0.22763,0.73726,0.70134,0.40778
0.49931,0.89096,0.52666,0.84123,0.083377,0.55595,0.4997,0.20441,0.45536,0.33887,0.77096,0.72678,0.7618,0.86693,0.82046,0.83258,0.78707,0.74808,0.56716,0.81174,0.32032,0.83732,0.66697,0.46578,0.47704,0.4438,0.26156,0.72631,0.64234,0.33854
0.50883,0.8606,0.46533,0.80898,0.11383,0.5146,0.42393,0.21577,0.4783,0.30498,0.72212,0.67455,0.78086,0.83085,0.77538,0.78391,0.76236,0.71234,0.53696,0.78948,0.32759,0.81772,0.67799,0.4748,0.45847,0.40539,0.3046,0.69971,0.65295,0.2518
0.48245,0.82636,0.40103,0.77791,0.15363,0.46133,0.38724,0.23138,0.47463,0.26232,0.6805,0.65612,0.77438,0.79538,0.71618,0.74332,0.73837,0.68282,0.50094,0.76828,0.30529,0.78596,0.62413,0.46412,0.36843,0.36178,0.36239,0.68457,0.64414,0.20764
0.44919,0.79511,0.35649,0.74254,0.17854,0.3963,0.32856,0.22433,0.45658,0.25853,0.69032,0.60392,0.74871,0.77809,0.67533,0.70454,0.70484,0.65181,0.48156,0.75517,0.30697,0.74326,0.5932,0.46812,0.33834,0.31671,0.42719,0.66467,0.60907,0.17755
0.46903,0.76114,0.34861,0.70402,0.17654,0.35943,0.3011,0.21064,0.49198,0.26013,0.66796,0.64039,0.69066,0.74201,0.63095,0.64021,0.68672,0.6269,0.5115,0.69615,0.31622,0.71741,0.59537,0.46843,0.31942,0.3023,0.4737,0.63779,0.6297,0.13537
0.39012,0.71327,0.32567,0.67111,0.17032,0.31574,0.30389,0.21468,0.48706,0.2418,0.6337,0.58657,0.6803,0.69842,0.62631,0.56978,0.64846,0.59116,0.52745,0.68906,0.32839,0.66319,0.52397,0.39681,0.28321,0.30393,0.52863,0.60664,0.59396,0.10401
0.39036,0.66156,0.32406,0.62568,0.16335,0.30741,0.28456,0.19587,0.45624,0.24931,0.59334,0.53712,0.66603,0.65008,0.58212,0.52645,0.62008,0.55478,0.51138,0.65597,0.29219,0.63296,0.53354,0.38829,0.23427,0.32,0.56839,0.52458,0.5888,0.060163
0.37716,0.60743,0.31912,0.57468,0.15401,0.28573,0.26486,0.18181,0.43187,0.25316,0.54122,0.48514,0.62544,0.60761,0.51761,0.48204,0.56859,0.50855,0.4728,0.60424,0.26622,0.59603,0.49396,0.37938,0.19429,0.33302,0.55644,0.47029,0.53082,0.040819
0.38725,0.55266,0.29517,0.52594,0.13795,0.26181,0.22937,0.18666,0.41397,0.25536,0.50476,0.47088,0.58313,0.55595,0.44532,0.43825,0.52183,0.45768,0.39774,0.57198,0.26898,0.55016,0.40363,0.33838,0.17388,0.32233,0.52432,0.41757,0.48189,0.0582
0.38075,0.50643,0.27184,0.47114,0.12101,0.23255,0.2069,0.19135,0.39946,0.23779,0.43303,0.42247,0.52982,0.51364,0.42358,0.44879,0.47293,0.41168,0.3816,0.52916,0.28044,0.49719,0.33738,0.31044,0.15468,0.25755,0.47144,0.38694,0.45039,0.075648
0.3573,0.43587,0.2519,0.42011,0.10841,0.19917,0.19713,0.2295,0.38465,0.22772,0.39411,0.38555,0.46994,0.46762,0.37339,0.39633,0.40962,0.36479,0.29782,0.47669,0.31344,0.44755,0.30204,0.31884,0.14946,0.18802,0.41745,0.34258,0.40948,0.063579
0.33998,0.39005,0.22462,0.35904,0.11132,0.17232,0.20168,0.263,0.35589,0.19988,0.36364,0.34583,0.41356,0.4122,0.32488,0.36809,0.3637,0.31473,0.25043,0.42277,0.30438,0.39664,0.27178,0.29754,0.15149,0.16123,0.36419,0.32658,0.37409,0.050379
0.31358,0.33982,0.19936,0.30547,0.10379,0.1448,0.17496,0.23312,0.31686,0.17276,0.31533,0.3206,0.35999,0.35384,0.26895,0.31821,0.30756,0.27325,0.17599,0.36132,0.29988,0.34484,0.24178,0.23231,0.13647,0.17492,0.31773,0.30403,0.3207,0.052057
0.26084,0.2781,0.17294,0.25686,0.10581,0.1173,0.15393,0.22176,0.25445,0.14264,0.27499,0.26211,0.29826,0.30349,0.24001,0.2828,0.26552,0.23463,0.1337,0.30724,0.25834,0.29409,0.18236,0.20459,0.12406,0.17908,0.27457,0.26488,0.27657,0.059468
0.2056,0.2224,0.15008,0.2105,0.10338,0.098097,0.12585,0.19876,0.19496,0.12016,0.22568,0.20181,0.24341,0.24433,0.20798,0.22612,0.21916,0.19135,0.095511,0.25039,0.19435,0.24636,0.1552,0.15369,0.10938,0.17175,0.22852,0.22306,0.22557,0.040702
0.17857,0.17366,0.12419,0.16631,0.093257,0.080068,0.11513,0.17432,0.15548,0.095229,0.18698,0.17642,0.19817,0.19515,0.1768,0.17936,0.17611,0.15628,0.10008,0.20264,0.16768,0.20061,0.13707,0.13353,0.10126,0.16409,0.19599,0.18786,0.18173,0.02615
0.14335,0.1337,0.098337,0.13494,0.091797,0.062484,0.10523,0.14561,0.11913,0.076856,0.14832,0.15402,0.15342,0.15062,0.14373,0.1693,0.14141,0.12683,0.11947,0.15612,0.13176,0.15447,0.1099,0.11687,0.089428,0.13197,0.15796,0.14591,0.14626,0.018152
0.10356,0.10042,0.070925,0.11407,0.082752,0.051793,0.094692,0.10858,0.091885,0.061521,0.11063,0.13268,0.11206,0.11564,0.11449,0.14354,0.10883,0.10155,0.10017,0.11984,0.10657,0.1165,0.092748,0.10096,0.084323,0.098104,0.11996,0.11367,0.11556,0.017421
0.071871,0.071728,0.049245,0.083101,0.067161,0.0458,0.084323,0.076459,0.070553,0.04574,0.08419,0.10774,0.081627,0.080774,0.086479,0.092393,0.079717,0.08161,0.077213,0.087315,0.078259,0.082857,0.070833,0.090183,0.070911,0.062768,0.088294,0.083958,0.088459,0.014618
0.049988,0.048904,0.031151,0.053368,0.051173,0.036022,0.05843,0.055934,0.053331,0.031582,0.058559,0.087294,0.055697,0.058158,0.061362,0.048804,0.062056,0.062325,0.060115,0.062724,0.058112,0.059863,0.051601,0.069066,0.05721,0.036649,0.061544,0.060583,0.065762,0.0089654
0.030574,0.030944,0.018087,0.028643,0.030136,0.025206,0.039778,0.040823,0.034272,0.01984,0.039544,0.066156,0.038314,0.038563,0.040309,0.030263,0.044906,0.043281,0.044008,0.042112,0.042139,0.040852,0.034585,0.038853,0.038968,0.021394,0.039628,0.04362,0.044236,0.0051323
0.01643,0.017868,0.0099305,0.014267,0.014332,0.01491,0.02196,0.022637,0.017511,0.010674,0.024619,0.042586,0.023874,0.023991,0.025499,0.024912,0.029693,0.027237,0.031815,0.026971,0.025793,0.02563,0.022639,0.019662,0.026823,0.016122,0.024578,0.027838,0.026313,0.0039333
0.0074198,0.0078638,0.0035051,0.0050446,0.0047187,0.0045266,0.012103,0.010745,0.0071773,0.0047396,0.013043,0.024283,0.012874,0.0133,0.013298,0.015416,0.016207,0.014457,0.01621,0.01523,0.012792,0.014618,0.011092,0.0093289,0.014018,0.010056,0.013964,0.015328,0.013916,0.0016523
0.0018476,0.0020559,0.00034257,0.00042195,0.00049924,0.00070186,0.0050446,0.0031166,0.0022852,0.0012888,0.005007,0.012742,0.0046811,0.005124,0.00442,0.0047271,0.0061809,0.00442,0.0052096,0.0057674,0.0034842,0.0066133,0.0041715,0.0032733,0.004608,0.0026821,0.0069517,0.0059157,0.0042655,0.0005431
0,0,0,0,0,0,0.00013787,7.7288e-05,0.00010027,0.00019009,0.00057444,0.0027594,0.00040106,0.00050342,0.00039062,0.00016293,0.00095879,0.00025693,0.00055773,0.00087315,0.00055355,0.0015437,0.00081048,0.00034048,0.00052222,0.0002444,0.0012951,0.00092537,0.0002632,0.00010862
0,0,0,0,0,0,6.4755e-05,3.9688e-05,2.9244e-05,2.5066e-05,6.0577e-05,0.00027991,4.1777e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
